MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,Delta_MFCC_0,Delta_MFCC_1,Delta_MFCC_2,Delta_MFCC_3,Delta_MFCC_4,Delta_MFCC_5,Delta_MFCC_6,Delta_MFCC_7,Delta_MFCC_8,Delta_MFCC_9,Delta_MFCC_10,Delta_MFCC_11,Delta_MFCC_12,Delta2_MFCC_0,Delta2_MFCC_1,Delta2_MFCC_2,Delta2_MFCC_3,Delta2_MFCC_4,Delta2_MFCC_5,Delta2_MFCC_6,Delta2_MFCC_7,Delta2_MFCC_8,Delta2_MFCC_9,Delta2_MFCC_10,Delta2_MFCC_11,Delta2_MFCC_12,audio_file_name,outcome
-410.12988,100.91718,54.36415,40.77703,33.91501,29.319422,24.421236,20.610823,18.325771,16.895033,15.257708,13.707371,12.488686,-0.08520227,-0.050333545,-0.029229335,-0.028866034,-0.012386626,-0.004427593,-0.0072786505,-0.0018362959,0.005986584,0.00685305,0.0061640656,0.0063115684,0.007942853,-0.04024614,-0.028878149,-0.0013687147,-0.0036733449,-0.005697719,-0.0067546885,-0.0071051694,-0.0051498767,-0.0054956316,-0.0075123366,-0.005700388,-0.0020519202,-0.0028392237,68556_AV.wav,0
-451.07434,81.08063,52.84669,43.157543,37.950233,33.506416,29.21243,25.26227,21.71562,18.49,15.416416,12.521662,9.901756,-0.045351483,-0.03705036,-0.00053249934,0.016770145,0.00642107,0.0031095336,0.0072995857,0.010875289,0.008387557,0.0058392673,0.005816455,0.0071583125,0.0056998115,-0.055117894,-0.023888562,-0.015383801,0.0032739667,0.0021877536,-0.002573935,0.0032777963,0.006226088,0.004768071,0.0023798933,0.004470554,0.0077752876,0.0064470465,68556_MV.wav,0
-464.5257,78.36443,52.410225,41.575726,36.579647,32.46173,28.68093,25.334702,22.294254,19.548372,16.932247,14.458866,12.15401,0.08544688,0.065243356,0.003517666,-0.0016648382,0.0024090232,-0.00012551235,-0.0039729243,-0.0048537333,-0.0019480963,0.0006794484,0.00033322047,0.0003892166,0.0024369904,-0.06553081,-0.04936441,-0.016547939,-0.00497666,-0.00034712852,-0.004659558,-0.00059945753,0.0052341386,0.004849459,0.0034936324,0.00430767,0.004797361,0.0029402582,68560_AV.wav,0
-493.00745,49.32861,42.54508,37.491882,33.915295,30.686949,27.528837,24.49981,21.557947,18.683983,15.89874,13.234198,10.712047,0.04466122,0.02980662,0.0022001795,-0.0037672033,-0.00061920553,0.000532742,-0.0011784787,-0.0017480244,-0.0003888535,0.00064600195,-0.00017062527,-0.0005170126,0.00090952404,-0.036027107,-0.017281558,-0.0019479459,-9.998263e-06,9.99666e-05,-0.0003689446,0.0012862617,0.0021878683,0.0016875546,0.001375188,0.0020694328,0.0023549346,0.0011164526,68560_MV.wav,0
-442.02924,90.16009,52.567486,42.478455,37.482933,32.873158,28.77683,25.159977,21.908596,18.977192,16.126726,13.475124,11.03517,0.05351826,0.04022043,-0.019476842,-0.01081446,-0.002407843,-0.0029529193,-0.0016339861,0.0014663911,0.0044577406,0.003985744,0.0031026942,0.0040876484,0.0046742363,0.048184104,0.038437076,0.0012881393,-0.005981732,-0.00013856319,-0.00081352005,-0.0068052527,-0.010664756,-0.007139545,-0.0044343146,-0.0058254977,-0.00612321,-0.0037960822,68560_PV.wav,0
-452.4998,85.28967,56.271507,43.275772,37.525574,33.29249,29.14457,25.39353,22.143103,19.257824,16.423525,13.677875,11.20099,0.036789414,0.035242297,0.007651112,-0.012121035,-0.00061148696,0.0021344188,-0.0069360756,-0.011834646,-0.0073391264,-0.005329605,-0.010437202,-0.012722913,-0.009016646,-0.047811374,-0.025146052,-0.00089209015,0.0058710594,0.0053106355,0.003759708,0.004136089,0.006536485,0.0060571963,0.0035255249,0.0036870814,0.0046676374,0.0019656753,68560_TV.wav,0
-416.4694,103.98481,60.629513,45.48628,37.972137,31.925459,25.974802,20.822628,16.527655,13.194175,10.482718,8.341237,6.9630237,-0.05784575,-0.12150238,-0.11793573,-0.038408287,-0.013665092,-0.024987627,-0.02780401,-0.031200033,-0.02566051,-0.019002715,-0.013465967,-0.0047420743,0.0025855752,0.06351996,0.03455516,-0.00083760015,0.038445957,0.03502503,0.0052403747,-0.004436083,-0.009333841,-0.01301312,-0.019353589,-0.022938065,-0.02278302,-0.026711373,68567_AV.wav,0
-454.13544,84.364624,57.766033,45.23086,38.070496,32.32702,27.231358,22.83151,19.235373,16.38962,14.041446,12.130804,10.516858,0.07632271,0.053161442,-0.011620443,-0.016048176,-0.0035960327,0.0018438463,-0.00754296,-0.013016179,-0.006275402,-0.0034983812,-0.009090625,-0.011545746,-0.006534654,0.07262964,0.05018865,-0.019034669,-0.020655409,-0.0053287596,-0.005573971,-0.011205498,-0.013075639,-0.007676335,-0.0072090966,-0.009467714,-0.010096027,-0.007050144,68567_MV.wav,0
-424.4892,95.40147,55.965683,42.570515,36.829494,32.386272,27.951363,24.044592,20.814455,17.96433,15.097482,12.511999,10.3199005,0.25112236,0.1290425,-0.02209432,-0.020145616,-0.017957425,-0.014800875,-0.0175883,-0.019995773,-0.013517151,-0.0074541755,-0.007831747,-0.007911901,-0.0047757262,0.039219875,0.0010423684,-0.00055939425,0.0052047875,0.0039128335,0.004737186,0.0007715956,-0.0017783744,-0.0018102553,-0.0007865867,-0.002228646,-0.0036790804,-0.0025000104,68567_PV.wav,0
-420.5005,105.14565,56.23224,41.995064,36.75289,32.843227,28.19349,24.283998,21.346746,18.818151,15.904013,13.048859,10.77162,-0.031102324,-0.0021920197,-0.02356778,-0.018541966,-0.00605428,-0.0045550996,-0.0014631419,0.0022969386,0.0068705697,0.00832366,0.009455549,0.010379216,0.009884742,0.027776778,0.015190865,-0.0055942507,-0.004021584,-0.0022773987,-0.002329133,-0.006400589,-0.0077941795,-0.0056993724,-0.0057590664,-0.0067845937,-0.007143592,-0.0057713604,68567_TV.wav,0
-442.47015,93.171555,65.195755,50.74887,40.73911,31.83794,23.225542,15.894005,10.383631,6.5253243,3.923044,2.621282,2.4794478,0.05275047,-0.024909459,-0.07186726,0.0014290288,0.008355901,0.0018390389,-0.0031900965,-0.00020511076,0.002384222,-0.0021742731,-0.0048977695,0.0016655084,0.0039307717,-0.17179328,-0.08750349,-0.016125735,0.017912488,0.01238499,-0.0039331266,0.008975894,0.026920775,0.016331596,-0.002962293,-0.007011405,-0.0057883277,-0.008126009,68576_AV.wav,0
-471.75858,67.56522,48.81699,41.23069,36.48872,32.472664,28.516037,24.841082,21.462725,18.343153,15.345985,12.546206,10.021952,0.025022322,0.013605393,-0.0004662987,0.0036065252,0.0031796219,0.0013124292,0.0005386213,-0.0005009716,-0.0008089453,-0.0005733213,-0.0005323067,-0.00036085263,0.0002496987,-0.075299956,-0.038325857,0.0040252954,0.007813031,0.0045884205,0.0019111487,0.0027674884,0.004054744,0.0031786982,0.0023605397,0.0029561908,0.002564997,0.0007310495,68576_MV.wav,0
-475.20557,71.54318,52.893246,43.741066,38.204945,33.73974,29.746693,26.036285,22.563997,19.358072,16.342594,13.512219,10.855944,-0.0330069,-0.015546854,-0.007125546,-0.0033245164,3.3027653e-05,0.0019630115,0.0037058692,0.0045608804,0.004676411,0.0050281314,0.0055574295,0.005698826,0.006030497,-0.018109294,-0.008996547,0.0024017894,0.000605597,0.0017153263,0.0025495535,0.0022728809,0.001221135,0.00083820795,0.00035821582,-0.00039028437,-0.0010147009,-0.0014096766,68582_AV.wav,0
-493.86023,68.16771,50.61416,43.350937,38.089916,33.822052,29.74658,25.939734,22.37629,19.085842,15.93869,12.976899,10.235774,0.033997625,0.025437463,-0.0028397986,-0.0067423023,-0.0017351132,0.0017132798,-0.0018764208,-0.0047387457,-0.0032830085,-0.0025973113,-0.004044875,-0.003617799,-0.0008205226,-0.043239895,-0.020428441,-0.006270136,-0.00016958501,0.0008714851,-0.0009516844,0.00045153094,0.0028871114,0.0031627645,0.001460054,0.00029017119,0.00073112396,0.0013188154,68582_MV.wav,0
-464.07495,75.81112,52.817207,42.96846,37.159317,33.004555,29.209074,25.850887,22.744198,19.894405,17.120453,14.494957,12.037277,0.22097574,0.13331054,0.0004655176,-0.018266363,-0.003472668,0.00016637085,-0.012151541,-0.01668524,-0.012086002,-0.009080177,-0.013084644,-0.013920727,-0.0062718126,-0.07650839,-0.039247453,-0.018169316,-0.012421822,0.0017550131,0.00047308925,-0.0014806079,0.0014157079,0.0038504452,0.0042311135,0.00399487,0.0028777039,0.0019516789,68582_PV.wav,0
-456.6514,67.487434,47.908836,40.76189,35.83768,32.13472,28.478094,25.233435,22.37018,19.762554,17.107483,14.5406685,12.198262,-0.031797953,-0.028937101,-0.0006758176,0.0014482386,-0.0015910638,0.00023995967,0.0015823033,0.0015235626,0.0037391626,0.0050642616,0.0042747036,0.004257064,0.005480312,-0.096732676,-0.069241345,-0.007668009,0.00673859,0.004389903,6.765529e-05,0.0043913447,0.0073437234,0.003990433,0.0008452128,0.0031746842,0.00509512,0.001962667,68582_TV.wav,0
-467.20642,69.90322,51.196484,40.28717,34.807114,30.99493,27.698475,24.70236,22.04124,19.59492,17.274382,15.095545,13.022932,0.06562385,0.052196685,-0.0015146591,-0.0058274297,0.0032057443,0.00017466096,-0.0031207982,-0.002062046,-0.0003688277,0.00031707864,-0.0004348551,-0.0007948143,0.00068389595,0.0046210955,-0.00060819706,-0.012883423,-0.012800936,-0.00515083,-0.004826995,-0.006710526,-0.0052211685,-0.0026246717,-0.0015963614,-0.0022720878,-0.001872281,-0.00019307603,68624_AV.wav,0
-450.12103,76.32579,50.56165,41.484333,36.151337,32.274563,28.283422,24.694513,21.760605,19.156103,16.360191,13.6818075,11.422013,0.056893557,0.026042433,-0.0070291515,-0.008060279,-0.0048240703,-0.002088277,-0.0043292223,-0.0060609216,-0.004039009,-0.0019043423,-0.0029661658,-0.003308296,-0.0018413998,-0.021483393,-0.0070666447,-0.004715011,0.0005179247,0.005012305,0.0019174254,0.0013476594,0.0020447457,0.0024967596,0.001443467,0.0002113998,0.0003425173,0.0004505858,68624_MV.wav,0
-446.79877,81.53597,53.459167,41.637882,35.92179,32.00261,28.320833,25.01771,22.083284,19.440659,16.896662,14.471674,12.206801,0.024383029,0.020119939,0.00017098586,-0.009222062,-0.0065296246,-0.0023719629,-0.0022403414,-0.0022286938,-0.001766408,-0.0010457697,-0.00035525477,0.0010248775,0.0019270545,-0.004280136,0.008607797,0.004518518,-0.0046526585,-0.0022180267,-0.0011254654,-0.002914546,-0.003955927,-0.0012650602,0.0001422154,-0.0014490394,-0.0032560485,-0.0023687643,68624_PV.wav,0
-455.46143,76.57805,47.8801,38.105034,33.093143,29.600376,26.4135,23.625036,21.272831,19.209124,17.164997,15.201223,13.393677,0.02198408,0.02094048,-0.006429347,-0.0074414196,-0.0004600113,-0.0022046042,-0.003741981,-0.001286502,0.00043903885,-0.00020110478,-0.0010213983,0.00020533087,0.0024556317,-0.037044678,-0.010065774,-0.004660603,-0.014932597,-0.006874325,-0.0034993195,-0.0060794717,-0.0065435343,-0.0030487974,-0.00046490642,-1.431351e-05,-0.0002701446,0.0007391703,68624_TV.wav,0
-455.60394,87.11585,58.841022,45.499187,39.462063,34.51766,29.822292,25.540627,21.689922,18.20688,14.934994,11.964504,9.303207,-0.008017363,0.010130108,-0.004459313,-0.010748483,2.712638e-05,0.0021926977,-0.0040096487,-0.0076292097,-0.004201209,-0.00038286424,0.0007970436,0.0014268368,0.002756972,0.029287854,0.023506915,-0.007763896,-0.0086775,-0.004932422,-0.0041475957,-0.0059652594,-0.0070155584,-0.005077839,-0.0040631597,-0.0046290453,-0.004241689,-0.0011600115,68632_AV.wav,0
-441.11185,93.91652,56.31164,43.986332,38.03337,33.22396,28.323982,24.071693,20.636961,17.68445,14.713372,11.988057,9.743742,-0.17861602,-0.08047536,-0.0017284948,0.0072153914,0.005631612,0.0041951453,0.012218831,0.015646229,0.012213196,0.0067453277,0.006741554,0.010515518,0.011481934,0.018035937,-0.0020281114,0.0052584,0.002555075,-2.1756681e-05,0.0004974823,-0.001688726,-0.0039059825,-0.0036565252,-0.0025926407,-0.0031321864,-0.004957099,-0.0064724158,68632_PV.wav,0
-450.0982,79.206116,53.204292,43.250313,37.971607,33.49694,28.98126,24.800268,21.168354,17.876226,14.739848,11.848179,9.302622,0.3517617,0.2191457,0.0024081639,-0.027434427,-0.015740618,0.00016887029,-0.014608646,-0.025001667,-0.020008072,-0.012908961,-0.011366405,-0.007728033,0.0028588376,-0.1602494,-0.10736653,-0.008336167,0.01809806,0.005575112,-0.0034501357,0.0039850352,0.016020635,0.0169636,0.010362514,0.00873293,0.0062409267,-8.741084e-05,68632_TV.wav,0
-447.915,83.827446,51.830727,40.749416,35.255898,31.406189,27.792347,24.629452,21.831377,19.318604,16.92491,14.669427,12.589368,0.12177146,0.076071754,0.0021941417,-0.0044011627,0.0005207627,0.0013382342,-0.0029218732,-0.005693011,-0.0046169353,-0.0031598986,-0.004543085,-0.0041758604,-0.0009486228,-0.059239358,-0.023050435,-0.007686868,-0.005345096,0.00047742928,-0.0011766214,-0.00015182768,0.0018577748,0.0033613283,0.0032672025,0.002403861,0.0017913845,0.00081597257,68646_AV.wav,0
-475.49976,55.81824,44.39067,39.04109,35.19382,31.801168,28.480415,25.23372,22.122353,19.167864,16.332987,13.622682,11.086697,0.019499172,0.02000812,0.008962374,0.0041091833,0.0018336995,0.00091039785,-2.25795e-05,-0.00087376346,-0.0009658295,-0.00019170738,0.00011852544,-0.00013750317,-0.00020327781,-0.050711468,-0.03421542,-0.00166275,0.002065197,-0.0015899716,-0.0040052994,-0.00093835115,0.0026915504,0.0026946142,0.0012389245,0.0015288878,0.0023044215,0.0016227452,68646_MV.wav,0
-483.15408,63.72569,47.736683,40.686924,36.292336,32.28202,28.462172,24.999287,21.809572,18.879688,16.106308,13.510987,11.148656,-0.015647162,-0.014222904,-0.0036525521,0.0025795938,0.004597087,-4.5695328e-05,-0.0019370315,0.0008054266,0.00013494381,-0.0011285897,0.0013381267,0.003905938,0.002775694,-0.005219725,0.0017028225,-0.0054377303,-0.0072093047,0.0032229081,0.00458738,0.0020985932,0.003084461,0.0045757876,0.003044009,-0.0004139627,-0.0021904437,-0.0013379431,68646_PV.wav,0
-457.8775,70.297455,44.240395,37.082844,32.72706,29.53232,26.187195,23.308378,21.064491,19.101763,16.941666,14.816765,13.010569,0.14564155,0.10103857,0.011866462,-0.004427106,0.0025924658,0.0015739647,-0.0057760626,-0.0068831327,-0.0031860515,-0.0008319822,-0.0020560569,-0.0013009508,0.0025491358,-0.046974577,-0.008225762,0.0020931344,0.004555052,0.010567896,0.0072158254,0.0065764324,0.008139614,0.008753541,0.007808228,0.005603258,0.0036392356,0.0024634055,68646_TV.wav,0
-403.36783,106.09352,51.913548,40.09921,35.181953,31.310444,27.434923,24.232016,21.499355,19.143793,16.80869,14.620918,12.61503,0.11643349,0.044567194,-0.014999023,-0.009809006,-0.004551234,-0.0038436297,-0.007466798,-0.0067285225,-0.0037416003,-0.0022550647,-0.0030526137,-0.0032079883,-0.0015004422,0.040396288,0.017093701,-0.0039864057,-0.00953932,-0.0063333767,-0.0033964475,-0.0065243794,-0.0070104357,-0.005465338,-0.0040646642,-0.0047095106,-0.0049269265,-0.0031941468,68659_AV.wav,0
-425.01746,98.41987,53.95692,40.93493,35.58713,31.904758,27.49596,23.604439,20.852142,18.48655,15.645703,12.984917,10.986065,0.10866223,0.045999575,0.00033124295,-0.003677648,-0.0032879224,-0.000979446,-0.004028203,-0.006312839,-0.0040218136,-0.00193939,-0.0031844813,-0.0039319233,-0.0014569175,-0.054195356,-0.030550057,-0.012032933,-0.0048296507,-0.0007444247,-0.0012429261,-8.2709485e-05,0.0015248281,0.0023215585,0.0021302158,0.0021615822,0.0028852026,0.002680302,68659_MV.wav,0
-402.4801,111.41263,53.77751,40.522713,35.69412,31.86592,27.441584,23.68628,20.967014,18.760609,16.130766,13.582783,11.602952,0.056550086,0.013426962,-0.012361031,-0.0044069793,-0.006544901,-0.0053136954,-0.005045774,-0.004668936,-0.0024884604,-0.0022939884,-0.0020067252,-0.00065006013,0.0010473821,-0.03254682,-0.00184751,-0.003350089,-0.005633775,0.0007391085,0.0007972372,-0.00030453983,-0.0007584664,0.0001404006,0.0007560558,0.00067229784,0.00042575478,0.00084429537,68659_PV.wav,0
-449.10352,76.32512,49.57924,40.18082,35.468105,31.625273,27.875141,24.50572,21.66178,19.15159,16.553946,14.07303,11.890396,0.07788189,0.0425406,-0.009138754,-0.009447755,-0.0060852487,-0.0051875534,-0.006334198,-0.006184224,-0.003197409,-0.0017408243,-0.0021123146,-0.0016081677,0.0007497188,-0.0011009248,-0.014096626,-0.008796794,-0.0049492796,-0.0024479686,-0.0012459875,-0.0023003414,-0.0020895202,-0.0010129561,-0.000247506,-0.0011661939,-0.0011267235,-0.0004832441,68659_TV.wav,0
-427.2136,99.38637,53.28458,41.920887,36.21386,32.194675,28.256758,24.837097,21.780935,19.231739,16.779713,14.412279,12.165737,-0.15269174,-0.05698049,-0.0007948858,-0.014916988,-0.0031022788,-0.0014908775,0.0048043192,0.011496963,0.015282524,0.016523797,0.016976431,0.01689113,0.017802315,-0.004223924,-0.0044512292,-0.011043123,0.0036593168,0.0065508387,0.0038946895,0.0032663369,0.003764783,0.00035129132,-0.0047185197,-0.0073882365,-0.0064947573,-0.0050069434,68660_AV.wav,1
-442.5438,78.37118,51.51642,42.129524,36.758118,32.617554,28.600897,25.0224,21.84486,18.934507,16.074642,13.4283285,11.053788,0.2748319,0.16336894,-0.025108865,-0.044395156,-0.0133701395,-0.0045439047,-0.018500723,-0.024761574,-0.013135602,-0.005639604,-0.013101968,-0.0145329805,-0.0051961555,-0.152064,-0.07644226,-0.029662633,-0.01601919,-0.0022618987,-0.0043032006,0.00091922795,0.0076167444,0.010882827,0.010892653,0.012809569,0.0147887245,0.011172533,68660_MV.wav,1
-430.7084,84.76868,50.951942,41.243313,35.287155,31.349882,27.399778,23.992908,21.185274,18.717825,16.184036,13.785389,11.700818,0.07100262,0.053887818,-0.0029473451,-0.0066602128,-0.0036686263,-0.0035919135,-0.0047015348,-0.0057618204,-0.005097976,-0.0048829527,-0.0047788997,-0.00437646,-0.0026491173,-0.038481463,-0.014422635,-0.0013536441,0.0011867298,0.0010628446,-0.00090693263,0.00080324855,0.002504652,0.0025118936,0.0020461362,0.0033682727,0.0033201075,0.0009001216,68660_PV.wav,1
-434.5314,81.8095,49.680264,39.54493,33.910374,30.227606,26.762365,23.85934,21.42386,19.283596,17.131382,15.08244,13.215877,-0.09375153,-0.043583326,-0.002697761,-0.0035991755,0.0005384735,-0.0007185871,0.0017566301,0.0074330615,0.007861285,0.005054843,0.0053551956,0.0058168615,0.0033101107,0.06166873,0.03314006,-0.007989023,-0.012337554,-0.0041990667,-0.0013529891,-0.0070076496,-0.009105626,-0.0062927,-0.0044469656,-0.005762088,-0.0068131746,-0.0049519483,68660_TV.wav,1
-492.00565,58.116405,46.166164,39.132652,34.782593,31.128532,27.808544,24.785997,22.117754,19.630499,17.243977,14.974115,12.830428,-0.047314916,-0.034388952,-0.017726457,-0.014381676,-0.012852437,-0.011532997,-0.00660492,-0.001980266,-0.0006210935,8.05757e-05,0.0030046527,0.006069512,0.0069973907,-0.014020803,-0.019572543,-0.00022329128,0.008965394,0.0066968417,0.003935994,0.0024805425,0.0012674936,0.00032813658,-0.0011309726,-0.0030900233,-0.0044658827,-0.005393009,68682_AV.wav,0
-473.99054,60.796326,46.652462,40.450233,36.291912,32.65492,29.12748,25.836374,22.815268,19.949549,17.122751,14.397915,11.852396,-0.104172856,-0.055179905,0.005693967,0.0018836191,0.0038153362,0.0033033106,0.004226587,0.008454506,0.008366958,0.005456094,0.006085249,0.007690578,0.0071036536,0.007702412,0.006609077,-0.0043358128,-0.00049183436,0.0004903613,-0.0013087748,-0.0027232242,-0.0016577217,-0.00081383035,-0.0011513784,-0.0022650324,-0.002673359,-0.0023702448,68682_MV.wav,0
-484.84985,59.6934,45.312004,39.440914,35.53186,32.031956,28.650074,25.544855,22.694208,20.004333,17.366377,14.841429,12.446834,-0.1260629,-0.059926134,0.0047354205,-0.00066321297,0.00017730381,-0.002262521,-0.0012208289,0.002652659,0.005534239,0.0025557703,0.0004992657,0.001707767,0.0029111854,-0.016421849,-0.00406961,-0.0056210225,-0.025589887,-0.017735213,-0.0073279613,-0.014363117,-0.019323593,-0.014003666,-0.008156123,-0.008976358,-0.010458355,-0.0064282264,68682_PV.wav,0
-465.6999,72.08492,51.151836,42.45463,36.963676,32.720497,29.052235,25.790413,22.823185,20.081139,17.415089,14.857106,12.420039,-0.018003624,0.012748581,0.000110659545,-0.012986551,-0.0047360575,-0.0015838906,-0.003726808,0.00038463323,0.005332302,0.0033884344,6.6967696e-05,0.00095350324,0.0036595478,0.024130551,0.020302057,0.0018394848,-0.008124496,-0.003913046,-0.0048596696,-0.008686265,-0.007062075,-0.003285919,-0.0029859487,-0.0031268601,-0.000997114,0.00071807625,68682_TV.wav,0
-468.2887,78.640656,51.290028,41.29022,35.983112,31.864061,28.155664,24.843971,21.888514,19.20962,16.663296,14.302208,12.093224,0.19866605,0.09754246,0.025266664,-0.0025037588,0.0042676786,0.010573904,-0.007018344,-0.01869116,-0.01679948,-0.0129693765,-0.018535798,-0.01971607,-0.010268437,0.027634824,0.0004938449,-0.021130003,-0.019517964,-0.011351525,-0.007463265,-0.01186346,-0.012494082,-0.008318527,-0.0054977494,-0.006891017,-0.0070333523,-0.0034829108,68698_AV.wav,0
-422.57196,102.6703,58.291016,44.706825,39.012787,34.256104,28.534124,23.627022,20.179886,17.167145,13.831559,10.846071,8.616414,0.92068833,0.6821182,0.044252053,-0.062341653,0.005599837,0.0099987285,-0.035278786,-0.053375527,-0.012108137,0.0049331654,-0.013653159,-0.004945892,0.026684,-0.323549,-0.1993938,-0.14855847,-0.047485404,-0.017199079,-0.052825414,-0.031458963,0.0067459443,0.025796652,0.0052204826,-0.01034957,-0.0056628957,-0.014023713,68698_MV.wav,0
-458.40045,83.199326,53.31066,43.465263,37.605946,33.322987,29.226513,25.558643,22.262857,19.237007,16.323778,13.59596,11.063519,0.13313177,0.071001194,-0.02534413,-0.015191641,-0.009005928,-0.008593794,-0.00680033,-0.0050856806,-0.0010962687,0.0008269662,0.002151448,0.0033274398,0.006188104,-0.084692925,-0.042761896,-0.0076482403,0.00022549258,0.0015266169,-0.0018479865,0.00024336163,0.0036520963,0.004921094,0.002551917,0.00071028713,-0.0009371493,-0.0016769086,68698_PV.wav,0
-436.85678,87.59066,55.1975,43.277485,37.25785,32.77257,28.454077,24.502567,21.107773,18.158222,15.348419,12.772921,10.529272,0.05935407,0.04002739,-0.016615462,-0.020335497,-0.010555953,-0.006520809,-0.0015860924,-0.0016553215,-0.0020417601,3.8115e-05,0.0011271418,0.0018931455,0.0018659421,-0.05397763,-0.04383319,-0.002621308,0.0008457659,-0.0015463472,0.0015298281,0.0016664834,0.0029039904,0.003402968,0.0024456638,0.0020020432,0.0010427701,0.00032833332,68698_TV.wav,0
-402.88245,105.112335,50.92723,40.162098,35.16258,31.26227,27.611858,24.418701,21.689795,19.31216,16.924519,14.691678,12.627205,0.065811835,0.05807974,-0.0034321083,-0.011453335,-0.0013330558,-0.00092721765,-0.0030060853,-0.0035815074,-0.0011313638,0.0011052019,0.0005888113,-3.4897825e-05,0.0016409518,0.013335675,0.013810752,0.0037804786,-0.0025194592,0.003640975,0.0029260705,-0.0013635212,-0.0038193774,-0.0030594657,-0.002606914,-0.004390541,-0.006091996,-0.0054199863,68702_AV.wav,0
-480.63672,60.6431,48.74908,40.498066,35.53767,31.809797,28.32521,25.10076,22.20534,19.513592,16.914534,14.454622,12.171379,0.08911006,0.05720987,-0.0098258415,-0.01623249,-0.00790962,-0.0049776076,-0.009787873,-0.011615443,-0.008109639,-0.004678484,-0.0054088887,-0.006034307,-0.002194312,-0.03508804,-0.021648483,-0.006744942,0.0003868342,0.0033605131,-0.00070910406,0.0005013843,0.00426589,0.003861536,0.0010842341,0.0006196376,0.00179283,0.0012633436,68702_MV.wav,0
-477.84357,61.360435,46.366505,39.27652,35.20612,31.645023,28.087353,24.748245,21.614214,18.671139,15.845346,13.184344,10.742136,0.045359157,0.04647391,0.009252904,-0.0028316588,0.00071292184,0.0004558287,-0.002414254,-0.0032372614,-0.0015433619,-0.0013293091,-0.0026700906,-0.0026362701,-0.0017679841,-0.04055737,-0.027209558,-0.005848651,-0.0056359107,-2.7657454e-05,-0.0005477703,-0.0022511927,-0.00095294503,0.0007798482,0.00030487892,-0.0008113813,0.00019993469,0.0012961501,68702_PV.wav,0
-453.1767,75.51813,51.34606,42.26597,37.09474,33.008823,28.999586,25.370304,22.083624,19.044426,16.148045,13.422611,10.911578,0.017632967,0.025904845,0.003905765,-0.01176791,-0.0034163278,0.00023074352,-0.006227505,-0.009810106,-0.0071255,-0.004558918,-0.0053180256,-0.005781954,-0.0032078505,-0.039522544,-0.018961664,0.002330129,0.003994227,0.0033784076,0.00012383837,0.0012523839,0.004132364,0.004129327,0.0018784542,0.0007656739,0.00047610994,-0.00014198406,68702_TV.wav,0
-463.2586,66.65206,47.48075,39.902584,35.455986,31.5657,28.0988,24.959,22.120644,19.487812,16.959332,14.5748205,12.324397,0.091399565,0.049569033,-0.0121612195,-0.010842572,-0.006867596,-0.0043954174,-0.0025423644,-0.0029092804,0.0017069083,0.005149622,0.005145811,0.0052508456,0.006305421,-0.04993836,-0.003093929,0.0007678426,-0.014631701,-0.008906625,-0.0058728736,-0.009110502,-0.010980297,-0.008151488,-0.0069432296,-0.008233651,-0.009132911,-0.0067731845,68705_AV.wav,1
-465.0145,69.59283,50.5736,42.465794,37.511665,33.21095,29.176939,25.490765,22.09712,18.96456,15.957931,13.13953,10.562047,0.05205395,0.039755408,0.00024142054,-0.0095840655,-0.0012478492,0.0002350007,-0.0051767793,-0.0052849697,-0.0029749356,-0.0025264765,-0.003827315,-0.004006354,-0.0024686453,-0.05067871,-0.03201299,-0.009142384,-0.002875715,0.002712875,-0.0015425304,-0.0024567086,0.0019410773,0.0032264714,0.0009535434,0.0003730286,0.0019919157,0.0028222192,68705_MV.wav,1
-487.24094,64.85588,45.650562,39.45048,35.179626,31.604101,28.126991,24.948332,22.00586,19.240246,16.562902,14.052568,11.7138,-0.091423854,-0.03670143,0.0033485768,0.010427033,0.0008706798,-0.0056415913,-0.0012124538,0.0062510036,0.0061807157,0.0024786373,0.0040194187,0.005052572,-0.0006663116,-0.05801142,-0.018259363,0.005542371,-0.006348344,0.0032901627,0.009773259,0.0039040945,0.0008500705,0.004381717,0.004155275,0.0008934184,0.00013367587,0.0019866084,68705_PV.wav,1
-493.09494,52.580624,43.827953,38.09166,34.47465,31.254684,28.116594,25.179548,22.399878,19.706537,17.119509,14.652014,12.314766,0.09124241,0.049712174,-0.033408172,-0.04347636,-0.024140397,-0.014649588,-0.024015268,-0.026690485,-0.02005028,-0.013910438,-0.015434618,-0.014324717,-0.007262919,-0.09143379,-0.06683364,-0.02080712,-0.01350475,-0.0022694364,-0.0019584205,-0.0018226738,0.0046511893,0.008632972,0.0045893793,0.0019521737,0.002448969,0.00048774795,68705_TV.wav,1
